ROI              M_S         M_C       SNR_g       SNR_p    M_S_norm   M_S_ratio         M_X
155          -3.5742     0.28382     0.62942     0.15454    -0.86349     0.88451    0.082163
157            9.716     0.08441     0.20905     0.12239      2.3894      2.0125    -0.45031
158          -83.357     0.46924      0.2563     0.18466     -9.5324     0.37865     0.72523
159          -17.745     0.64279      1.7884     0.09752     -3.4409     0.73866     0.38698
160          -33.163     0.27819     0.37906   -0.061286     -3.1319     0.73004     0.46547
162          -9.2491    0.031236       1.433     0.40524     -3.5308     0.79055    0.043729
164          -3.8644    0.043726     0.88441     0.27447     -1.3572     0.87826     0.16752
165           2.1661    -0.27592     0.11623   -0.058161     0.59161       1.141   0.0079558
166           21.019     0.21247     0.24646     0.16431      5.3166      1.9268     -0.2431
169          -7.2072    0.044976      1.3954   -0.056618     -1.3858     0.87464     0.35652
170          -22.115     0.48269      1.1327     0.10721     -2.1732       0.704     0.37495
171           5.3365     0.18163      0.7913      0.0102       1.351       1.472     0.51653
172          -8.7592 -0.00092389     0.22738   -0.054195     -1.7577     0.80938     0.47335
173          -26.683     0.42901      6.4328     0.16536     -5.5072     0.69691      0.5017
176          -8.0377    0.042477     0.88166   -0.068231     -2.0757     0.79337     0.32223
177          -11.767     0.10282      1.9331    0.068049     -3.3395     0.70135     0.44337
178          -25.201   -0.031344     0.27557  -0.0089104     -3.2422     0.56831     0.70805
179          -108.47     0.45082      3.2824      0.1074     -17.592     0.33772     0.80952
181          -8.0575    -0.40636     0.13152   -0.016419     -1.1819     0.64345     0.81986
182          -9.8237     0.58735      4.7909     0.23156     -1.4541     0.82446     0.47963
183          -43.294      0.5853      5.5107     0.22236     -7.1706     0.55141     0.56066
184          0.98449    -0.28875     0.88253    0.069567     0.28703      1.0465     0.29215
185          -16.315   -0.085281      0.3794   -0.035166     -1.4433     0.81905     0.35603
186          -13.592    0.045654      1.4102   -0.015308     -2.3258     0.75669     0.77457
188          -38.418     0.55129      3.2811     0.11348     -6.6964     0.54415     0.66534
189          -1.7432     0.01549      0.3725   -0.076551    -0.19948     0.95867      0.2389
190          -17.902      0.1908     0.67655  -0.0058165     -2.3766     0.70821     0.57107
191          -7.2341    -0.17836     0.42291      0.2358     -2.0736     0.75159     0.38436
193          -17.654     0.53996      2.7596    0.081575     -3.7439     0.67774     0.45592
194          -1.7664    -0.14935      1.7118   0.0086564    -0.41782     0.94215     0.44175
196          -18.252     0.29013      1.3672    0.087006     -3.2889     0.61153     0.44447
197          -51.266     0.11297      1.5084    0.086878     -7.0197     0.53577     0.33709
199          -19.324    -0.20463       1.851    0.055954     -3.1212     0.63631     0.42636
200          -14.188     0.41593      1.1321    0.053253     -3.8027     0.64279     0.36139
